magazine,year,month,url,work,rank,is_cover,is_top,is_center
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,夜森の国のソラニ,2,True,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,Good night! Angel,3,False,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,くじらジュブナイル,4,False,False,True
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,城下町のダンデライオン,5,False,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,わたしと姉は正反対,6,False,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,飛ぶことを許された迷路,7,False,False,True
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,桜Trick,8,False,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,柳暗花明,9,False,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,夢色シンパシー,10,False,False,True
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,きしとおひめさま,11,False,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,おふとんランデブー,12,False,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,TEI OHー!,13,False,False,True
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,Lisa Step!,14,False,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,Eイズム,15,False,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,青空,16,False,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,メイドなボクとお嬢さま的あるじ,17,False,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,Seed,18,False,False,False
kirara-miracle,2013,2,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/02/11293/,月曜日の空飛ぶオレンジ。,19,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,夜森の国のソラニ,1,False,True,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,Good night! Angel,2,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,城下町のダンデライオン,3,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,幸腹グラフィティ,4,True,False,True
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,桜Trick,5,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,くじらジュブナイル,6,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,TEI OHー!,7,False,False,True
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,寄り道ファミリ,8,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,柳暗花明,9,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,スイート マジック シンドローム,10,False,False,True
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,飛ぶことを許された迷路,11,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,夢色シンパシー,12,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,おゆうぎ小町,13,False,False,True
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,Lisa Step!,14,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,となりの魔法少女,15,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,メイドなボクとお嬢さま的あるじ,16,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,わたしと姉は正反対,17,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,Eイズム,18,False,False,False
kirara-miracle,2013,3,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/03/11294/,月曜日の空飛ぶオレンジ。,19,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,桜Trick,1,False,True,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,夜森の国のソラニ,2,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,城下町のダンデライオン,3,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,Good night! Angel,4,True,False,True
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,幸腹グラフィティ,5,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,スイート マジック シンドローム,6,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,リリィ,7,False,False,True
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,ラブリストリズナー,8,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,きしとおひめさま,9,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,TEI OHー!,10,False,False,True
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,おゆうぎ小町,11,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,暖色タイム,12,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,Lisa Step!,13,False,False,True
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,夢色シンパシー,14,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,くじらジュブナイル,15,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,飛ぶことを許された迷路,16,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,寄り道ファミリ,17,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,わたしと姉は正反対,18,False,False,False
kirara-miracle,2013,4,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/04/11295/,月曜日の空飛ぶオレンジ。,19,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,城下町のダンデライオン,1,False,True,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,夜森の国のソラニ,2,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,桜Trick,3,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,スイート マジック シンドローム,4,True,False,True
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,Good night! angel,5,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,TEI OHー!,6,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,幸腹グラフィティ,7,False,False,True
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,寄り道ファミリ,8,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,飛ぶことを許された迷路,9,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,らくれすがーる。,10,False,False,True
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,となりの魔法少女,11,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,くじらジュブナイル,12,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,おゆうぎ小町,13,False,False,True
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,Lisa Step!,14,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,おふとんランデブー,15,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,ラブリストリズナー,16,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,暖色タイム,17,False,False,False
kirara-miracle,2013,5,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/05/11296/,月曜日の空飛ぶオレンジ,18,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,夜森の国のソラニ,1,True,True,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,幸腹グラフィティ,2,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,スイート マジック シンドローム,3,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,Good night! angel,4,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,城下町のダンデライオン,5,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,飛ぶことを許された迷路,6,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,リリィ,7,False,False,True
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,TEI OHー!,8,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,桜Trick,9,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,寄り道ファミリ,10,False,False,True
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,おふとんランデブー,11,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,Lisa Step!,12,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,ラブリストリズナー,13,False,False,True
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,くじらジュブナイル,14,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,らくれすがーる。,15,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,きしとおひめさま,16,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,暖色タイム,17,False,False,False
kirara-miracle,2013,6,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/06/11297/,月曜日の空飛ぶオレンジ,18,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,桜Trick,1,False,True,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,Good night! angel,2,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,スイート マジック シンドローム,3,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,夜森の国のソラニ,4,True,False,True
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,城下町のダンデライオン,5,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,飛ぶことを許された迷路,6,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,となりの魔法少女,7,False,False,True
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,TEI OHー!,8,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,ラブリストリズナー,9,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,幸腹グラフィティ,10,False,False,True
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,寄り道ファミリ,11,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,Lisa Step!,12,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,ラスボス兄貴!!,13,False,False,True
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,くじらジュブナイル,14,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,らくれすがーる。,15,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,こばとスマイル,16,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,Lスイッチ,17,False,False,False
kirara-miracle,2013,7,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/07/11298/,月曜日の空飛ぶオレンジ,18,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,桜Trick,1,True,True,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,きしとおひめさま,2,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,スイート マジック シンドローム,3,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,幸腹グラフィティ,4,False,False,True
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,Good night! Angel,5,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,夜森の国のソラニ,6,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,シロクマと不明局,7,False,False,True
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,城下町のダンデライオン,8,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,ジンジャーにゃん,9,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,ゆき×はる,10,False,False,True
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,TEI OHー!,11,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,ラスボス兄貴!!,12,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,Lisa Step!,13,False,False,True
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,Lスイッチ,14,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,くじらジュブナイル,15,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,ラブリストリズナー,16,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,まひるのひつじ,17,False,False,False
kirara-miracle,2013,8,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/08/11299/,飛ぶことを許された迷路,18,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,桜Trick,1,True,True,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,Good night! Angel,2,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,TEI OHー!,3,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,寄り道ファミリ,4,False,False,True
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,夜森の国のソラニ,5,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,シロクマと不明局,6,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,スイート マジック シンドローム,7,False,False,True
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,リリィ,8,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,幸腹グラフィティ,9,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,ジンジャーにゃん,10,False,False,True
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,ラブリストリズナー,11,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,ゆき×はる,12,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,となりの魔法少女,13,False,False,True
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,ラスボス兄貴!!,14,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,くじらジュブナイル,15,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,ブラックスターガールズ,16,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,こばとスマイル,17,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,流星ガールフレンド,18,False,False,False
kirara-miracle,2013,9,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/09/11300/,飛ぶことを許された迷路,19,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,桜Trick,1,True,True,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,幸腹グラフィティ,2,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,スイート マジック シンドローム,3,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,夜森の国のソラニ,4,False,False,True
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,ゆずりはコーポレーション,5,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,城下町のダンデライオン,6,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,Good night! Angel,7,False,False,True
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,きしとおひめさま,8,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,ジンジャーにゃん,9,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,あすみが丘SPS!,10,False,False,True
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,青春過剰Sisters,11,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,アンネッタの散歩道,12,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,シロクマと不明局,13,False,False,True
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,ちとせ中トゥルーパーズ,14,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,TEI OHー!,15,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,ゆき×はる,16,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,くじらジュブナイル,17,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,シロクロコミュニティ,18,False,False,False
kirara-miracle,2013,10,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/10/11301/,まんなかノート,19,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,桜Trick,1,True,True,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,城下町のダンデライオン,2,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,スイート マジック シンドローム,3,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,幸腹グラフィティ,4,False,False,True
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,夜森の国のソラニ,5,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,Good night! Angel,6,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,リリィ,7,False,False,True
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,女子高生に校則なんてない!,8,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,きしとおひめさま,9,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,寄り道ファミリ,10,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,あすみが丘SPS!,11,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,ひみつのふたりぐらし,12,False,False,True
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,くじらジュブナイル,13,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,青春過剰Sisters,14,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,ちとせ中トゥルーパーズ,15,False,False,True
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,シロクマと不明局,16,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,TEI OHー!,17,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,となりの魔法少女,18,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,アンネッタの散歩道,19,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,シロクロコミュニティ,20,False,False,False
kirara-miracle,2013,11,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/11/11302/,まんなかノート,21,False,False,False
kirara-miracle,2013,12,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/12/11303/,桜Trick,1,True,True,False
kirara-miracle,2013,12,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/12/11303/,Good night! Angel,2,False,False,False
kirara-miracle,2013,12,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/12/11303/,スイート マジック シンドローム,3,False,False,False
kirara-miracle,2013,12,https://www.dokidokivisual.com/magazine/kirara-miracle/2013/12/11303/,夜森の国のソラニ,4,False,False,True
