magazine,year,month,url,work,rank,is_cover,is_top,is_center
kirara,2013,6,https://www.dokidokivisual.com/magazine/kirara/2013/06/10512/,すいまさんといっしょ,17,False,False,True
kirara,2013,6,https://www.dokidokivisual.com/magazine/kirara/2013/06/10512/,プレフレ,18,False,False,False
kirara,2013,6,https://www.dokidokivisual.com/magazine/kirara/2013/06/10512/,JOB&JOY,19,False,False,False
kirara,2013,6,https://www.dokidokivisual.com/magazine/kirara/2013/06/10512/,かいちょー☆,20,False,False,False
kirara,2013,6,https://www.dokidokivisual.com/magazine/kirara/2013/06/10512/,ガールズ×マーケット,21,False,False,False
kirara,2013,6,https://www.dokidokivisual.com/magazine/kirara/2013/06/10512/,さつきコンプレックス,22,False,False,False
kirara,2013,6,https://www.dokidokivisual.com/magazine/kirara/2013/06/10512/,ごめんね。夏目ちゃん,23,False,False,False
kirara,2013,6,https://www.dokidokivisual.com/magazine/kirara/2013/06/10512/,らくキャス♪,24,False,False,False
kirara,2013,6,https://www.dokidokivisual.com/magazine/kirara/2013/06/10512/,うちのざしきわらしが,25,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,ゆゆ式,1,True,True,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,チェリーブロッサム!,2,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,箱入りドロップス,3,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,Pretty Prison,4,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,ほかかわーくす,5,False,False,True
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,しかくいシカク,6,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,女子大生生活様式,7,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,コドクの中のワタシ,8,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,スロウスタート,9,False,False,True
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,萌え系美少女殺人事件,10,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,帰宅るまでが学校です!,11,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,JOB&JOY,12,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,こんかつ!,13,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,すいまさんといっしょ,14,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,リリウムあんさんぶる,15,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,スマイル・スタイル,16,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,プレフレ,17,False,False,True
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,みらくるえじそん?,18,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,ふぉりぼら,19,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,うちのざしきわらしが,20,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,ぼたっち。,21,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,さつきコンプレックス,22,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,かいちょー☆,23,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,ごゆっくり!,24,False,False,False
kirara,2013,7,https://www.dokidokivisual.com/magazine/kirara/2013/07/10513/,三者三葉,25,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,しかくいシカク,1,False,True,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,ゆゆ式,2,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,きんいろモザイク,3,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,あっちこっち,4,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,棺担ぎのクロ。懐中旅話,5,True,False,True
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,箱入りドロップス,6,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,スロウスタート,7,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,うちのざしきわらしが,8,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,こなみ†センシズ,9,False,False,True
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,コドクの中のワタシ,10,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,ほかかわーくす,11,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,こんかつ!,12,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,帰宅るまでが学校です!,13,False,False,True
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,My☆舞,14,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,すいまさんといっしょ,15,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,女子大生生活様式,16,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,JOB&JOY,17,False,False,True
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,ふぉりぼら,18,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,スマイル・スタイル,19,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,リリウムあんさんぶる,20,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,きのこクラック,21,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,プレフレ,22,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,かいちょー☆,23,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,ステルス×メイツ,24,False,False,False
kirara,2013,8,https://www.dokidokivisual.com/magazine/kirara/2013/08/10514/,三者三葉,25,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,あっちこっち,1,True,True,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,ゆゆ式,2,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,箱入りドロップス,3,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,しかくいシカク,4,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,〆切ごはん,5,False,False,True
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,スロウスタート,6,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,うちのざしきわらしが,7,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,棺担ぎのクロ。懐中旅話,8,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,すいまさんといっしょ,9,False,False,True
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,ほかかわーくす,10,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,彼氏ってどこに行ったら買えますの!?,11,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,かいちょー☆,12,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,さつきコンプレックス,13,False,False,True
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,帰宅るまでが学校です!,14,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,コドクの中のワタシ,15,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,こなみ†センシズ,16,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,ふぉりぼら,17,False,False,True
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,こんかつ!,18,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,スマイル・スタイル,19,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,女子大生生活様式,20,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,JOB&JOY,21,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,もみじ色ステイション,22,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,プレフレ,23,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,ステルス×メイツ,24,False,False,False
kirara,2013,9,https://www.dokidokivisual.com/magazine/kirara/2013/09/10515/,三者三葉,25,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,ゆゆ式,1,True,True,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,しかくいシカク,2,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,〆切ごはん,3,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,あっちこっち,4,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,コドクの中のワタシ,5,False,False,True
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,スロウスタート,6,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,うちのざしきわらしが,7,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,Pretty Prison,8,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,放課後リトリップ,9,False,False,True
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,すいまさんといっしょ,10,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,サイドチェンジ!,11,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,きのこクラック,12,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,箱入りドロップス,13,False,False,True
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,女子大生生活様式,14,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,報復絶叫!マンドラゴラさん,15,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,帰宅るまでが学校です!,16,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,JOB&JOY,17,False,False,True
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,ほかかわーくす,18,False,False,False
kirara,2013,10,https://www.dokidokivisual.com/magazine/kirara/2013/10/10516/,こなみ†センシズ,19,False,False,False
