magazine,year,month,url,work,rank,is_cover,is_top,is_center
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,こずみっしょん!,8,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,ひろなex.,9,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,ステラのまほう,10,False,False,True
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,スイーツどんぶり,11,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,LSD~ろんぐすろーでぃすたんす~,12,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,落花流水,13,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,三種のジンギ!,14,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,Free!,15,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,▲コンプレックス,16,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,カレーの王女さま,17,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,本のスキマと街角たいよう,18,False,False,True
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,√中学生,19,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,ヒマワリ不在中!,20,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,コスプレの神!,21,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,ふわふわ科学,22,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,アキタランド・ゴシック,23,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,R18!,24,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,放課後ことば倶楽部,25,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,おにさん、こちら,26,False,False,False
kirara-max,2013,2,https://www.dokidokivisual.com/magazine/kirara-max/2013/02/10720/,ソラミちゃんの唄,27,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,きんいろモザイク,1,True,True,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,ご注文はうさぎですか?,2,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,かなめも,3,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,彼氏ってどこに行ったら買えますの!?,4,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,いちごの入ったソーダ水,5,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,○本の住人,6,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,ホイップノート,7,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,こずみっしょん!,8,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,ひろなex.,9,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,ホームメイドヒーローズ,10,False,False,True
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,ステラのまほう,11,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,スイーツどんぶり,12,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,落花流水,13,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,R18!,14,False,False,True
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,三種のジンギ!,15,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,▲コンプレックス,16,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,LSD~ろんぐすろーでぃすたんす~,17,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,こっち向いてマカロン,18,False,False,True
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,Free!,19,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,コスプレの神!,20,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,√中学生,21,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,せなかあわせのプリズム,22,False,False,True
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,アキタランド・ゴシック,23,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,ふわふわ科学,24,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,カレーの王女さま,25,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,おにさん、こちら,26,False,False,False
kirara-max,2013,3,https://www.dokidokivisual.com/magazine/kirara-max/2013/03/10721/,ソラミちゃんの唄,27,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,ご注文はうさぎですか?,1,True,True,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,きんいろモザイク,2,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,彼氏ってどこに行ったら買えますの!?,3,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,かなめも,4,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,スイーツどんぶり,5,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,○本の住人,6,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,ホームメイドヒーローズ,7,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,こずみっしょん!,8,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,ひろなex.,9,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,いちごの入ったソーダ水,10,False,False,True
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,カレーの王女さま,11,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,R 1 8 !,12,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,落花流水,13,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,ホイップノート,14,False,False,True
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,ステラのまほう,15,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,こっち向いてマカロン,16,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,LSD~ろんぐすろーでぃすたんす~,17,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,アキタランド・ゴシック,18,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,Free!,19,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,ふわふわ科学,20,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,せなかあわせのプリズム,21,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,コスプレの神!,22,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,▲コンプレックス,23,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,三種のジンギ!,24,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,√中学生,25,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,おにさん、こちら,26,False,False,False
kirara-max,2013,4,https://www.dokidokivisual.com/magazine/kirara-max/2013/04/10722/,ソラミちゃんの唄,27,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,きんいろモザイク,1,True,True,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,ご注文はうさぎですか?,2,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,かなめも,3,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,R18!,4,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,彼氏ってどこに行ったら買えますの!?,5,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,○本の住人,6,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,いちごの入ったソーダ水,7,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,こずみっしょん!,8,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,ひろなex.,9,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,▲コンプレックス,10,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,ホームメイドヒーローズ,11,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,ディスコミュあっぱー↑,12,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,落花流水,13,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,夢見る羊とモンスターハウス,14,False,False,True
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,ステラのまほう,15,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,うにうにうにうに,16,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,うぉんとふれんど,17,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,ふわふわ科学,18,False,False,True
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,√中学生,19,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,スイーツどんぶり,20,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,カレーの王女さま,21,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,Free!,22,False,False,True
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,コスプレの神!,23,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,モノ×モノコミュニケーション,24,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,三種のジンギ!,25,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,初めての先生は魔法使い,26,False,False,False
kirara-max,2013,5,https://www.dokidokivisual.com/magazine/kirara-max/2013/05/10723/,ソラミちゃんの唄,27,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,きんいろモザイク,1,True,True,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,ご注文はうさぎですか?,2,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,かなめも,3,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,いちごの入ったソーダ水,4,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,ホームメイドヒーローズ,5,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,落花流水,6,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,ホイップノート,7,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,こずみっしょん!,8,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,ひろなex.,9,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,ディスコミュあっぱー↑,10,False,False,True
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,√中学生,11,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,Free!,12,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,夢見る羊とモンスターハウス,13,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,彼氏ってどこに行ったら買えますの!?,14,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,ステラのまほう,15,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,LSD~ろんぐすろーでぃすたんす~,16,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,▲コンプレックス,17,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,ぶらまり~時給800円の吸血鬼~,18,False,False,True
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,○本の住人,19,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,スイーツどんぶり,20,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,カレーの王女さま,21,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,アリノス☆ワンダーランド,22,False,False,True
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,ももうさロール!,23,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,R18!,24,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,きまぐれまぐねっと,25,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,おにさん、こちら,26,False,False,False
kirara-max,2013,6,https://www.dokidokivisual.com/magazine/kirara-max/2013/06/10724/,ソラミちゃんの唄,27,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,きんいろモザイク,1,True,True,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,いちごの入ったソーダ水,2,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,かなめも,3,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,彼氏ってどこに行ったら買えますの!?,4,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,ホームメイドヒーローズ,5,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,○本の住人,6,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,ホイップノート,7,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,こずみっしょん!,8,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,ひろなex.,9,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,落花流水,10,False,False,True
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,ぶらまり~時給800円の吸血鬼~,11,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,LSD~ろんぐすろーでぃすたんす~,12,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,アリノス☆ワンダーランド,13,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,ご注文はうさぎですか?,14,False,False,True
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,▲コンプレックス,15,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,ステラのまほう,16,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,Pretty Prison,17,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,カレーの王女さま,18,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,√中学生,19,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,スイーツどんぶり,20,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,みことの一手!,21,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,らぶ・おーる!,22,False,False,True
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,コスプレの神!,23,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,R18!,24,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,モノ×モノコミュニケーション,25,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,おにさん、こちら,26,False,False,False
kirara-max,2013,7,https://www.dokidokivisual.com/magazine/kirara-max/2013/07/10725/,ソラミちゃんの唄,27,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,きんいろモザイク,1,True,True,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,ご注文はうさぎですか?,2,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,かなめも,3,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,彼氏ってどこに行ったら買えますの!?,4,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,ホームメイドヒーローズ,5,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,○本の住人,6,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,ホイップノート,7,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,こずみっしょん!,8,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,ひろなex.,9,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,うにうにうにうに,10,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,落花流水,11,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,ぶらまり~時給800円の吸血鬼~,12,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,LSD~ろんぐすろーでぃすたんす~,13,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,水瀬まりんの航海日誌,14,False,False,True
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,らぶ・おーる!,15,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,スイーツどんぶり,16,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,ナースegg!,17,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,いちごの入ったソーダ水,18,False,False,True
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,√中学生,19,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,▲コンプレックス,20,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,春日さんとメイドくん,21,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,ステラのまほう,22,False,False,True
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,サイドチェンジ!,23,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,R18!,24,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,もみじ色ステイション,25,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,カラフルアクトレス!,26,False,False,False
kirara-max,2013,8,https://www.dokidokivisual.com/magazine/kirara-max/2013/08/10726/,ソラミちゃんの唄,27,False,False,False
kirara-max,2013,9,https://www.dokidokivisual.com/magazine/kirara-max/2013/09/10727/,きんいろモザイク,1,True,True,False
kirara-max,2013,9,https://www.dokidokivisual.com/magazine/kirara-max/2013/09/10727/,かなめも,2,False,False,False
kirara-max,2013,9,https://www.dokidokivisual.com/magazine/kirara-max/2013/09/10727/,彼氏ってどこに行ったら買えますの!?,3,False,False,False
kirara-max,2013,9,https://www.dokidokivisual.com/magazine/kirara-max/2013/09/10727/,ご注文はうさぎですか?,4,False,False,False
kirara-max,2013,9,https://www.dokidokivisual.com/magazine/kirara-max/2013/09/10727/,いちごの入ったソーダ水,5,False,False,False
kirara-max,2013,9,https://www.dokidokivisual.com/magazine/kirara-max/2013/09/10727/,こずみっしょん!,6,False,False,False
kirara-max,2013,9,https://www.dokidokivisual.com/magazine/kirara-max/2013/09/10727/,ホイップノート,7,False,False,False
kirara-max,2013,9,https://www.dokidokivisual.com/magazine/kirara-max/2013/09/10727/,○本の住人,8,False,False,False
kirara-max,2013,9,https://www.dokidokivisual.com/magazine/kirara-max/2013/09/10727/,ひろなex.,9,False,False,False
